trip_id,rain,rush_hour,base_price,delta_price,price,driver_accept_prob,driver_accept
1487,1,1,46525.0,13810.0,60335.0,0.7876,1
1488,0,0,47276.0,2744.0,50020.0,0.4907,1
1489,1,0,53652.0,4654.0,58306.0,0.638,0
1490,0,0,41109.0,700.0,41809.0,0.5168,1
1491,0,0,23949.0,700.0,24649.0,0.1634,0
1492,1,1,42486.0,9888.0,52374.0,0.5535,0
1493,0,1,43706.0,9759.0,53465.0,0.6967,0
1494,1,0,33209.0,5619.0,38828.0,0.2925,0
1495,0,0,43254.0,700.0,43954.0,0.3672,1
1496,0,0,38931.0,2344.0,41275.0,0.3271,0
1497,1,0,30587.0,7747.0,38334.0,0.3703,1
1498,0,0,47708.0,5259.0,52967.0,0.657,1
1499,0,1,37208.0,4079.0,41287.0,0.3517,0
1500,0,1,38546.0,5938.0,44484.0,0.3748,0
1501,0,0,38068.0,1048.0,39116.0,0.3664,0
1502,1,0,52502.0,6248.0,58750.0,0.7615,1
1503,0,0,41652.0,700.0,42352.0,0.3835,1
1504,0,0,42672.0,5360.0,48032.0,0.5008,0
1505,1,0,38255.0,6074.0,44329.0,0.3514,0
1506,0,0,45934.0,2291.0,48225.0,0.5266,0
1507,1,0,53469.0,8708.0,62177.0,0.7657,1
1508,0,0,47507.0,2473.0,49980.0,0.7276,1
1509,0,1,47838.0,7981.0,55819.0,0.6795,1
1510,1,0,47153.0,4724.0,51877.0,0.5731,1
1511,0,0,30268.0,700.0,30968.0,0.306,0
1512,0,0,34553.0,1462.0,36015.0,0.3798,1
1513,0,1,40258.0,11018.0,51276.0,0.5429,0
1514,1,0,35830.0,7076.0,42906.0,0.5813,1
1515,1,0,32951.0,6467.0,39418.0,0.3472,1
1516,0,0,26087.0,840.0,26927.0,0.2125,0
1517,0,0,30555.0,4049.0,34604.0,0.3453,0
1518,1,0,39820.0,3692.0,43512.0,0.4469,0
1519,0,1,41410.0,4636.0,46046.0,0.6013,0
1520,0,0,35259.0,1550.0,36809.0,0.3065,1
1521,0,0,42671.0,5823.0,48494.0,0.6158,0
1522,0,0,38312.0,5726.0,44038.0,0.488,0
1523,1,1,51270.0,10033.0,61303.0,0.7707,1
1524,1,1,40626.0,9654.0,50280.0,0.5065,0
1525,0,1,47919.0,4511.0,52430.0,0.581,1
1526,0,0,43727.0,2633.0,46360.0,0.5735,0
1527,0,1,30082.0,7575.0,37657.0,0.3615,1
1528,0,1,41229.0,8642.0,49871.0,0.4985,0
1529,0,0,31497.0,4048.0,35545.0,0.4181,0
1530,0,0,41081.0,2164.0,43245.0,0.5157,0
1531,0,1,35666.0,8245.0,43911.0,0.4429,1
1532,0,0,45247.0,1309.0,46556.0,0.4877,1
1533,0,1,30590.0,8213.0,38803.0,0.382,1
1534,0,0,42125.0,1638.0,43763.0,0.52,1
1535,0,0,46866.0,3281.0,50147.0,0.4706,1
1536,0,0,49715.0,3143.0,52858.0,0.663,0
1537,1,1,35505.0,10917.0,46422.0,0.4993,1
1538,1,1,42151.0,12151.0,54302.0,0.4223,0
1539,1,0,43565.0,3330.0,46895.0,0.4989,1
1540,0,0,55151.0,700.0,55851.0,0.7304,1
1541,1,0,29409.0,5541.0,34950.0,0.3133,0
1542,0,0,34256.0,700.0,34956.0,0.3687,1
1543,0,1,65838.0,6608.0,72446.0,0.8623,0
1544,0,0,39679.0,1863.0,41542.0,0.3551,0
1545,0,0,25927.0,4726.0,30653.0,0.1623,1
1546,0,0,37048.0,2742.0,39790.0,0.4779,0
1547,0,1,18465.0,14286.0,32751.0,0.303,1
1548,1,0,44048.0,6513.0,50561.0,0.637,1
1549,0,1,48883.0,6389.0,55272.0,0.6053,0
1550,0,0,34251.0,2727.0,36978.0,0.4047,1
1551,0,0,37999.0,3740.0,41739.0,0.3272,0
1552,0,1,49851.0,9329.0,59180.0,0.6631,0
1553,0,0,27123.0,2275.0,29398.0,0.2391,0
1554,0,1,30767.0,4499.0,35266.0,0.3415,1
1555,0,0,40061.0,700.0,40761.0,0.54,1
1556,1,1,35605.0,10245.0,45850.0,0.4222,0
1557,1,1,39502.0,6826.0,46328.0,0.3857,1
1558,0,1,31258.0,10352.0,41610.0,0.3419,1
1559,0,0,43822.0,3515.0,47337.0,0.4859,1
1560,1,1,40732.0,9719.0,50451.0,0.6835,1
1561,1,1,46668.0,8914.0,55582.0,0.6716,1
1562,0,0,43703.0,4248.0,47951.0,0.6294,1
1563,1,0,43757.0,4107.0,47864.0,0.4844,1
1564,1,1,29706.0,9069.0,38775.0,0.3159,1
1565,1,0,46187.0,4698.0,50885.0,0.6096,0
1566,0,1,39188.0,7494.0,46682.0,0.4623,0
1567,0,1,40584.0,8355.0,48939.0,0.5207,0
1568,0,0,50910.0,4528.0,55438.0,0.6353,1
1569,0,0,35885.0,4276.0,40161.0,0.3723,1
1570,0,0,53485.0,2501.0,55986.0,0.6928,1
1571,0,0,54278.0,4235.0,58513.0,0.6774,1
1572,0,1,48399.0,6159.0,54558.0,0.6631,1
1573,0,0,33665.0,700.0,34365.0,0.3235,1
1574,1,0,23417.0,4859.0,28276.0,0.1804,0
1575,0,1,51170.0,5929.0,57099.0,0.6304,1
1576,0,0,42947.0,1426.0,44373.0,0.4898,1
1577,1,1,35666.0,9169.0,44835.0,0.3848,1
1578,1,0,51975.0,5216.0,57191.0,0.6733,1
1579,1,0,34677.0,7054.0,41731.0,0.4698,0
1580,1,0,38395.0,8916.0,47311.0,0.3994,1
1581,1,1,46462.0,7867.0,54329.0,0.7401,1
1582,0,1,32534.0,5111.0,37645.0,0.3321,0
1583,0,1,41069.0,5955.0,47024.0,0.5374,1
1584,0,1,51258.0,8602.0,59860.0,0.6821,1
1585,0,1,43794.0,13716.0,57510.0,0.7605,1
1586,1,1,52603.0,9569.0,62172.0,0.7201,1
1587,0,0,51636.0,3718.0,55354.0,0.6532,1
1588,0,1,42066.0,8926.0,50992.0,0.5378,0
1589,0,1,22138.0,7268.0,29406.0,0.2017,0
1590,0,1,32601.0,5912.0,38513.0,0.3808,0
1591,0,0,48488.0,2959.0,51447.0,0.6248,1
1592,0,0,28823.0,2103.0,30926.0,0.2511,1
1593,1,1,39223.0,10390.0,49613.0,0.4569,1
1594,0,0,44877.0,1629.0,46506.0,0.4643,0
1595,1,0,54491.0,7572.0,62063.0,0.7183,1
1596,0,1,37112.0,7725.0,44837.0,0.5001,0
1597,0,0,36530.0,4261.0,40791.0,0.4645,1
1598,0,0,41554.0,4772.0,46326.0,0.5777,1
1599,1,0,44983.0,6780.0,51763.0,0.5748,1
1600,0,0,40689.0,1639.0,42328.0,0.4724,0
1601,1,0,50919.0,7769.0,58688.0,0.6837,1
1602,0,1,35207.0,8092.0,43299.0,0.3153,0
1603,0,1,43021.0,11726.0,54747.0,0.632,0
1604,1,1,45784.0,11327.0,57111.0,0.6202,1
1605,0,1,38598.0,8486.0,47084.0,0.4303,0
1606,0,0,49138.0,2994.0,52132.0,0.584,0
1607,1,1,43266.0,10632.0,53898.0,0.5993,0
1608,0,0,48705.0,2060.0,50765.0,0.5168,1
1609,0,0,43650.0,3000.0,46650.0,0.4713,1
1610,0,1,45199.0,8186.0,53385.0,0.7247,1
1611,0,1,36625.0,9262.0,45887.0,0.3683,0
1612,1,0,36638.0,6525.0,43163.0,0.4018,0
1613,1,1,52407.0,10013.0,62420.0,0.6573,1
1614,0,0,47402.0,1944.0,49346.0,0.5188,0
1615,1,0,33305.0,3751.0,37056.0,0.2972,0
1616,0,0,43537.0,5324.0,48861.0,0.492,1
1617,0,0,21823.0,1580.0,23403.0,0.1865,0
1618,0,0,37122.0,4145.0,41267.0,0.525,0
1619,1,0,50169.0,6470.0,56639.0,0.7151,1
1620,0,0,40936.0,3016.0,43952.0,0.5507,0
1621,0,0,43002.0,2300.0,45302.0,0.3973,0
1622,0,1,18000.0,5961.0,23961.0,0.1448,1
1623,1,0,38666.0,4353.0,43019.0,0.4468,1
1624,0,1,44875.0,10238.0,55113.0,0.7098,1
1625,0,0,45955.0,2694.0,48649.0,0.6845,1
1626,1,0,50180.0,7913.0,58093.0,0.7498,1
1627,0,1,40213.0,9654.0,49867.0,0.6245,1
1628,0,0,40592.0,1802.0,42394.0,0.6386,1
1629,0,0,30677.0,3220.0,33897.0,0.3038,0
1630,0,0,40262.0,2577.0,42839.0,0.4319,1
1631,0,0,31277.0,700.0,31977.0,0.2791,1
1632,1,0,26293.0,5685.0,31978.0,0.189,0
1633,0,0,32776.0,3499.0,36275.0,0.3409,0
1634,0,0,54824.0,1652.0,56476.0,0.5787,1
1635,1,1,39700.0,10248.0,49948.0,0.4767,1
1636,0,0,43869.0,2205.0,46074.0,0.5052,0
1637,0,0,37635.0,6090.0,43725.0,0.5409,1
1638,1,1,26780.0,7682.0,34462.0,0.3181,0
1639,0,0,49957.0,3353.0,53310.0,0.5766,1
1640,1,0,23536.0,12119.0,35655.0,0.4296,0
1641,1,0,37284.0,4911.0,42195.0,0.4083,1
1642,0,0,41536.0,2028.0,43564.0,0.4847,1
1643,0,0,43959.0,3635.0,47594.0,0.4216,0
1644,0,0,35825.0,3732.0,39557.0,0.3499,0
1645,0,0,26377.0,2816.0,29193.0,0.2899,0
1646,0,1,35191.0,9158.0,44349.0,0.4692,1
1647,0,1,35636.0,9457.0,45093.0,0.4785,1
1648,1,0,35429.0,7388.0,42817.0,0.4253,0
1649,1,0,50245.0,5071.0,55316.0,0.5338,1
1650,1,0,31684.0,6841.0,38525.0,0.3274,1
1651,0,1,44558.0,8149.0,52707.0,0.7058,0
1652,0,1,43346.0,5913.0,49259.0,0.6272,1
1653,0,0,50164.0,700.0,50864.0,0.5931,1
1654,0,0,40868.0,700.0,41568.0,0.5465,0
1655,1,0,48725.0,6119.0,54844.0,0.5387,0
1656,0,1,40536.0,7807.0,48343.0,0.4586,1
1657,0,1,45692.0,5291.0,50983.0,0.7073,1
1658,1,0,29225.0,7778.0,37003.0,0.3471,0
1659,0,0,19575.0,2759.0,22334.0,0.1404,0
1660,0,0,45209.0,4794.0,50003.0,0.5826,0
1661,0,1,45665.0,7930.0,53595.0,0.5689,0
1662,0,1,46042.0,8971.0,55013.0,0.6701,1
1663,1,0,37538.0,6779.0,44317.0,0.4508,1
1664,0,0,54663.0,3639.0,58302.0,0.7268,0
1665,1,0,38091.0,5069.0,43160.0,0.3338,0
1666,1,0,45577.0,3548.0,49125.0,0.5457,0
1667,1,1,47054.0,10971.0,58025.0,0.6254,0
1668,0,0,56609.0,799.0,57408.0,0.6478,1
1669,0,1,39305.0,9206.0,48511.0,0.6267,0
1670,1,0,36448.0,5308.0,41756.0,0.5504,1
1671,0,0,29266.0,5432.0,34698.0,0.4464,1
1672,0,0,55195.0,700.0,55895.0,0.7285,0
1673,1,0,45582.0,6229.0,51811.0,0.5562,0
1674,0,0,45851.0,4930.0,50781.0,0.5956,0
1675,1,1,68492.0,9286.0,77778.0,0.9068,1
1676,1,0,44763.0,5729.0,50492.0,0.5201,1
1677,1,0,30930.0,5315.0,36245.0,0.3855,1
1678,0,0,40335.0,1338.0,41673.0,0.292,0
1679,1,0,33714.0,6416.0,40130.0,0.3409,1
1680,0,1,38635.0,5098.0,43733.0,0.505,1
1681,1,1,38578.0,10611.0,49189.0,0.4391,0
1682,1,0,37010.0,6877.0,43887.0,0.4108,0
1683,1,1,30157.0,10434.0,40591.0,0.3875,1
1684,0,1,55536.0,5600.0,61136.0,0.8235,1
1685,0,1,44540.0,9051.0,53591.0,0.5327,0
1686,0,0,40083.0,5562.0,45645.0,0.4043,0
1687,0,0,48440.0,730.0,49170.0,0.5009,0
1688,0,0,46004.0,700.0,46704.0,0.4112,1
1689,0,1,44343.0,5682.0,50025.0,0.453,1
1690,0,1,47822.0,8227.0,56049.0,0.6015,1
1691,1,0,43138.0,6468.0,49606.0,0.6248,1
1692,1,0,47697.0,7343.0,55040.0,0.6116,1
1693,0,1,48401.0,6746.0,55147.0,0.6559,0
1694,1,1,43383.0,9228.0,52611.0,0.4947,0
1695,0,0,40127.0,4062.0,44189.0,0.526,0
1696,0,1,55008.0,6359.0,61367.0,0.8409,1
1697,0,0,37938.0,2817.0,40755.0,0.3521,0
1698,1,0,45326.0,3365.0,48691.0,0.6431,0
1699,1,0,45518.0,5031.0,50549.0,0.5794,0
1700,1,1,36819.0,12516.0,49335.0,0.5062,1
1701,1,1,35134.0,9582.0,44716.0,0.4485,1
1702,1,0,38992.0,7385.0,46377.0,0.5038,0
1703,0,0,37816.0,700.0,38516.0,0.5114,1
1704,0,0,29606.0,1549.0,31155.0,0.2875,0
1705,0,0,36462.0,2209.0,38671.0,0.4164,1
1706,1,0,44263.0,8962.0,53225.0,0.5708,1
1707,0,0,52761.0,700.0,53461.0,0.7029,1
1708,0,0,46712.0,3641.0,50353.0,0.5223,0
1709,1,0,19904.0,7797.0,27701.0,0.1869,0
1710,0,0,47451.0,1273.0,48724.0,0.7538,1
1711,1,1,37256.0,10165.0,47421.0,0.2942,0
1712,0,0,45851.0,2741.0,48592.0,0.5779,0
1713,1,0,41880.0,3481.0,45361.0,0.4758,0
1714,1,1,40362.0,10026.0,50388.0,0.5076,1
1715,0,0,41131.0,4669.0,45800.0,0.4933,0
1716,1,0,41809.0,6889.0,48698.0,0.5248,1
1717,0,0,53427.0,2234.0,55661.0,0.6679,1
1718,0,0,41833.0,2692.0,44525.0,0.5014,1
1719,0,0,51227.0,3488.0,54715.0,0.6358,0
1720,1,0,49989.0,7313.0,57302.0,0.7899,1
1721,0,0,47670.0,1554.0,49224.0,0.5538,0
1722,0,0,26814.0,5109.0,31923.0,0.3025,1
1723,0,0,51491.0,4738.0,56229.0,0.6493,1
1724,0,0,38108.0,3651.0,41759.0,0.5029,1
1725,0,0,48084.0,1067.0,49151.0,0.6239,0
1726,0,0,33733.0,766.0,34499.0,0.3347,0
1727,0,1,31927.0,6745.0,38672.0,0.2874,0
1728,1,0,58799.0,6103.0,64902.0,0.743,1
1729,0,0,33866.0,700.0,34566.0,0.4251,1
1730,0,0,51742.0,3341.0,55083.0,0.6229,1
1731,1,0,43007.0,8189.0,51196.0,0.611,1
1732,0,1,38429.0,8280.0,46709.0,0.4303,0
1733,1,0,41619.0,4851.0,46470.0,0.5517,0
1734,0,0,30941.0,1150.0,32091.0,0.2316,0
1735,1,1,41883.0,11310.0,53193.0,0.505,0
1736,1,1,32797.0,10539.0,43336.0,0.3444,0
1737,1,1,38639.0,11553.0,50192.0,0.4795,0
1738,0,0,49865.0,3523.0,53388.0,0.6737,1
1739,0,0,44161.0,4356.0,48517.0,0.5645,1
1740,1,0,29402.0,4075.0,33477.0,0.1981,0
1741,0,0,49238.0,2877.0,52115.0,0.6224,0
1742,0,0,41940.0,1882.0,43822.0,0.3878,0
1743,0,1,37391.0,7132.0,44523.0,0.508,0
1744,1,0,48347.0,7469.0,55816.0,0.7014,1
1745,0,0,40579.0,4154.0,44733.0,0.4869,0
1746,0,0,32092.0,4877.0,36969.0,0.3668,0
1747,1,0,57706.0,6724.0,64430.0,0.8554,1
1748,0,0,41853.0,2313.0,44166.0,0.4663,0
1749,0,1,41308.0,6870.0,48178.0,0.4575,0
1750,0,0,38557.0,700.0,39257.0,0.4299,1
1751,0,0,52030.0,4778.0,56808.0,0.6273,1
1752,0,0,37539.0,1953.0,39492.0,0.3772,1
1753,1,0,28868.0,6860.0,35728.0,0.2534,1
1754,1,0,36231.0,7154.0,43385.0,0.3689,0
1755,0,1,53278.0,5183.0,58461.0,0.6919,0
1756,0,0,49073.0,930.0,50003.0,0.6502,1
1757,0,0,39832.0,5130.0,44962.0,0.5753,0
1758,1,1,53673.0,11294.0,64967.0,0.8131,0
1759,1,0,48358.0,5013.0,53371.0,0.6279,0
1760,1,1,39734.0,10585.0,50319.0,0.5041,0
1761,0,0,40590.0,4347.0,44937.0,0.3236,1
1762,0,0,44799.0,4088.0,48887.0,0.593,1
1763,0,1,34929.0,4808.0,39737.0,0.2308,0
1764,0,0,42038.0,5278.0,47316.0,0.3944,0
1765,0,0,44622.0,4142.0,48764.0,0.5519,1
1766,0,0,27661.0,2241.0,29902.0,0.2538,0
1767,1,1,40391.0,8774.0,49165.0,0.468,0
1768,0,0,39424.0,6421.0,45845.0,0.6222,0
1769,0,0,50739.0,3310.0,54049.0,0.6883,1
1770,1,1,26322.0,8322.0,34644.0,0.2392,0
1771,0,1,38757.0,6905.0,45662.0,0.5842,1
1772,1,0,37905.0,11314.0,49219.0,0.6412,0
1773,0,0,50161.0,2528.0,52689.0,0.6693,1
1774,1,0,41630.0,4739.0,46369.0,0.417,0
1775,0,0,57267.0,786.0,58053.0,0.6875,1
1776,0,0,47629.0,5513.0,53142.0,0.5377,0
1777,0,0,38513.0,3941.0,42454.0,0.443,0
1778,0,0,44037.0,4893.0,48930.0,0.4886,1
1779,0,0,38990.0,2922.0,41912.0,0.412,0
1780,0,1,49305.0,9432.0,58737.0,0.7277,1
1781,0,0,30676.0,1058.0,31734.0,0.1658,0
1782,1,1,34999.0,11076.0,46075.0,0.3535,0
1783,0,1,45873.0,7788.0,53661.0,0.592,0
1784,0,0,52419.0,4850.0,57269.0,0.7066,1
1785,0,1,23283.0,7842.0,31125.0,0.2118,1
1786,1,1,53683.0,9737.0,63420.0,0.7301,1
1787,0,0,40809.0,2609.0,43418.0,0.412,1
1788,0,1,25987.0,4450.0,30437.0,0.1608,0
1789,1,0,18000.0,2054.0,20054.0,0.0965,0
1790,0,1,29000.0,8713.0,37713.0,0.3239,0
1791,1,0,41833.0,5363.0,47196.0,0.4666,1
1792,0,0,41440.0,2056.0,43496.0,0.4739,1
1793,0,0,47382.0,3913.0,51295.0,0.6393,1
1794,0,1,37329.0,9675.0,47004.0,0.5571,1
1795,1,0,32582.0,6909.0,39491.0,0.3082,0
1796,0,0,38489.0,5778.0,44267.0,0.3652,0
1797,0,0,42286.0,3355.0,45641.0,0.5997,0
1798,0,0,43962.0,3014.0,46976.0,0.5593,1
1799,0,1,35292.0,7709.0,43001.0,0.3632,0
1800,0,1,49662.0,5115.0,54777.0,0.6662,1
1801,0,0,36718.0,4125.0,40843.0,0.4958,0
1802,0,0,34607.0,700.0,35307.0,0.4419,1
1803,0,0,37390.0,1503.0,38893.0,0.3993,0
1804,0,0,51136.0,6478.0,57614.0,0.7753,0
1805,0,1,40871.0,5957.0,46828.0,0.4131,1
1806,0,1,36097.0,6532.0,42629.0,0.4222,0
1807,0,0,49872.0,5627.0,55499.0,0.6596,1
1808,0,0,60213.0,4377.0,64590.0,0.8244,1
1809,0,0,43782.0,1334.0,45116.0,0.6146,0
1810,0,0,52488.0,1702.0,54190.0,0.6768,1
1811,0,0,50807.0,700.0,51507.0,0.5452,0
1812,0,1,36852.0,8498.0,45350.0,0.3827,0
1813,1,0,42226.0,5575.0,47801.0,0.6221,1
1814,0,1,31098.0,3957.0,35055.0,0.328,0
1815,1,0,40258.0,6171.0,46429.0,0.5091,0
1816,0,0,36677.0,3246.0,39923.0,0.3754,0
1817,1,0,38575.0,7637.0,46212.0,0.4915,0
1818,0,0,35626.0,2375.0,38001.0,0.3002,0
1819,0,0,39560.0,1866.0,41426.0,0.4558,0
1820,0,0,46524.0,5877.0,52401.0,0.5442,1
1821,1,1,40984.0,10811.0,51795.0,0.5241,0
1822,0,0,26153.0,3723.0,29876.0,0.2055,0
1823,0,1,35658.0,6383.0,42041.0,0.2101,1
1824,0,1,29085.0,8473.0,37558.0,0.3127,0
1825,1,0,44075.0,3525.0,47600.0,0.4305,1
1826,0,0,46278.0,1714.0,47992.0,0.5339,0
1827,0,0,44181.0,700.0,44881.0,0.4916,0
1828,0,0,35307.0,1472.0,36779.0,0.4721,1
1829,1,1,44098.0,20058.0,64156.0,0.7726,1
1830,0,1,38004.0,6259.0,44263.0,0.4799,0
1831,0,0,32325.0,3721.0,36046.0,0.3663,0
1832,1,0,48306.0,8579.0,56885.0,0.7206,1
1833,0,1,48953.0,7253.0,56206.0,0.7009,0
1834,0,1,50066.0,8989.0,59055.0,0.7337,1
1835,0,0,36829.0,3403.0,40232.0,0.4577,1
1836,0,1,52025.0,7498.0,59523.0,0.5587,1
1837,0,0,37805.0,3776.0,41581.0,0.5854,1
1838,0,0,47555.0,5628.0,53183.0,0.7437,1
1839,1,0,37657.0,4917.0,42574.0,0.4202,1
1840,1,0,40096.0,4369.0,44465.0,0.3386,0
1841,0,1,21420.0,5570.0,26990.0,0.2473,0
1842,0,0,39434.0,4191.0,43625.0,0.4166,0
1843,0,0,42774.0,4420.0,47194.0,0.5743,1
1844,1,0,38515.0,5087.0,43602.0,0.3329,1
1845,0,0,56928.0,700.0,57628.0,0.8306,1
1846,0,0,32119.0,1353.0,33472.0,0.2104,0
1847,0,0,37210.0,3431.0,40641.0,0.4179,1
1848,0,1,34309.0,10375.0,44684.0,0.3131,0
1849,0,0,37208.0,2807.0,40015.0,0.3985,0
1850,1,1,50767.0,9910.0,60677.0,0.6776,0
1851,0,0,54563.0,4224.0,58787.0,0.7941,1
1852,1,1,36043.0,11383.0,47426.0,0.4376,0
1853,0,1,35854.0,8297.0,44151.0,0.5381,0
1854,1,0,32164.0,6270.0,38434.0,0.268,1
1855,1,0,53103.0,6891.0,59994.0,0.6973,0
1856,1,1,51529.0,11580.0,63109.0,0.726,0
1857,0,0,41099.0,922.0,42021.0,0.475,0
1858,0,0,30133.0,3134.0,33267.0,0.3111,1
1859,0,0,30893.0,3846.0,34739.0,0.3593,0
1860,0,0,43450.0,4464.0,47914.0,0.5679,0
1861,0,0,46669.0,3207.0,49876.0,0.6315,1
1862,1,1,24438.0,9159.0,33597.0,0.1931,0
1863,1,0,39269.0,4621.0,43890.0,0.4571,0
1864,0,1,55756.0,6560.0,62316.0,0.8397,1
1865,0,1,40151.0,7622.0,47773.0,0.3962,0
1866,1,0,54662.0,5792.0,60454.0,0.7503,0
1867,1,0,47517.0,4090.0,51607.0,0.6209,1
1868,0,0,32784.0,700.0,33484.0,0.3892,0
1869,0,0,39512.0,700.0,40212.0,0.4584,1
1870,1,0,40906.0,700.0,41606.0,0.3942,0
1871,0,0,33904.0,2276.0,36180.0,0.3641,1
1872,0,0,33756.0,6444.0,40200.0,0.353,1
1873,1,1,54808.0,13855.0,68663.0,0.7946,1
1874,1,0,33692.0,4337.0,38029.0,0.2444,0
1875,1,0,51167.0,6255.0,57422.0,0.7636,1
1876,1,0,38290.0,3510.0,41800.0,0.423,1
1877,0,0,41782.0,700.0,42482.0,0.3801,1
1878,0,1,46776.0,5264.0,52040.0,0.6187,0
1879,0,0,36912.0,2117.0,39029.0,0.4687,0
1880,0,0,46827.0,2190.0,49017.0,0.6396,0
1881,0,0,24605.0,2930.0,27535.0,0.1661,0
1882,0,0,45738.0,3627.0,49365.0,0.3457,1
1883,0,0,21017.0,1927.0,22944.0,0.1735,1
1884,1,0,40072.0,6062.0,46134.0,0.4046,1
1885,0,1,49261.0,5441.0,54702.0,0.6876,1
1886,0,1,47290.0,5014.0,52304.0,0.6699,0
1887,0,0,30964.0,700.0,31664.0,0.3337,0
1888,0,1,32058.0,8404.0,40462.0,0.5144,1
1889,1,0,36146.0,5426.0,41572.0,0.4771,1
1890,0,1,43583.0,4119.0,47702.0,0.6462,1
1891,0,0,24729.0,2393.0,27122.0,0.2784,0
1892,1,0,41888.0,3877.0,45765.0,0.5725,0
1893,0,0,44647.0,5323.0,49970.0,0.583,0
1894,0,0,39594.0,1516.0,41110.0,0.331,0
1895,0,1,46465.0,8459.0,54924.0,0.7964,1
1896,0,0,43902.0,4351.0,48253.0,0.5591,0
1897,0,0,37396.0,877.0,38273.0,0.4598,0
1898,0,0,25542.0,2629.0,28171.0,0.1896,0
1899,0,1,43134.0,8241.0,51375.0,0.6552,1
1900,0,1,33899.0,7496.0,41395.0,0.2443,0
1901,0,0,37084.0,3114.0,40198.0,0.3755,0
1902,0,0,46073.0,700.0,46773.0,0.5195,1
1903,1,0,54047.0,6942.0,60989.0,0.7563,0
1904,0,1,41676.0,6474.0,48150.0,0.6065,0
1905,0,1,46710.0,7894.0,54604.0,0.5663,0
1906,0,0,29722.0,4064.0,33786.0,0.3389,1
1907,0,1,44087.0,8437.0,52524.0,0.6915,0
1908,0,0,41491.0,3093.0,44584.0,0.6564,1
1909,1,1,52448.0,11892.0,64340.0,0.7953,1
1910,1,0,37406.0,7170.0,44576.0,0.4073,1
1911,0,0,39946.0,5042.0,44988.0,0.3994,1
1912,0,0,51000.0,2442.0,53442.0,0.7607,1
1913,1,0,41218.0,6279.0,47497.0,0.5506,1
1914,0,1,32575.0,8885.0,41460.0,0.4019,1
1915,0,0,63689.0,1666.0,65355.0,0.7341,0
1916,0,1,32832.0,5030.0,37862.0,0.2809,0
1917,0,1,41450.0,8138.0,49588.0,0.6006,0
1918,1,1,44947.0,10450.0,55397.0,0.6412,0
1919,0,1,44275.0,5247.0,49522.0,0.4085,1
1920,1,0,40387.0,6851.0,47238.0,0.538,0
1921,0,0,40430.0,4933.0,45363.0,0.3849,0
1922,0,0,40003.0,700.0,40703.0,0.5146,0
1923,0,0,32515.0,4238.0,36753.0,0.3586,0
1924,0,1,60277.0,2987.0,63264.0,0.7513,0
1925,0,0,40130.0,1820.0,41950.0,0.5107,0
1926,0,0,47074.0,5629.0,52703.0,0.6589,0
1927,0,0,39155.0,1942.0,41097.0,0.5198,0
1928,0,0,38985.0,2653.0,41638.0,0.437,1
1929,0,1,38129.0,8597.0,46726.0,0.5114,1
1930,0,0,28826.0,700.0,29526.0,0.219,0
1931,0,1,40635.0,7423.0,48058.0,0.5456,1
1932,0,0,38540.0,2609.0,41149.0,0.5487,0
1933,1,1,51958.0,13966.0,65924.0,0.7527,1
1934,1,0,31828.0,3899.0,35727.0,0.3304,0
1935,0,0,37094.0,1851.0,38945.0,0.3222,0
1936,0,0,34363.0,922.0,35285.0,0.202,0
1937,0,0,54262.0,741.0,55003.0,0.6872,1
1938,0,1,34610.0,9217.0,43827.0,0.4745,1
1939,0,0,46780.0,2545.0,49325.0,0.5661,0
1940,0,0,50246.0,1556.0,51802.0,0.509,0
1941,0,1,40758.0,6420.0,47178.0,0.5323,0
1942,0,0,30297.0,1543.0,31840.0,0.2824,0
1943,0,0,30405.0,5121.0,35526.0,0.2684,0
1944,0,1,49308.0,5150.0,54458.0,0.5444,0
1945,1,0,31285.0,5560.0,36845.0,0.2906,1
1946,1,1,45332.0,10189.0,55521.0,0.6637,1
1947,0,0,42972.0,1212.0,44184.0,0.5096,1
1948,1,1,45206.0,11064.0,56270.0,0.5685,1
1949,0,1,46008.0,7708.0,53716.0,0.6386,1
1950,1,1,34064.0,9854.0,43918.0,0.4699,0
1951,1,0,33708.0,5755.0,39463.0,0.2744,0
1952,0,1,48077.0,10970.0,59047.0,0.7205,0
1953,1,0,36651.0,9605.0,46256.0,0.5722,1
1954,1,1,18624.0,9008.0,27632.0,0.1202,0
1955,1,0,47514.0,4445.0,51959.0,0.66,1
1956,1,0,33192.0,4199.0,37391.0,0.4279,0
1957,0,1,45971.0,9097.0,55068.0,0.6372,0
1958,0,0,53839.0,1823.0,55662.0,0.6618,1
1959,1,0,42142.0,6407.0,48549.0,0.5916,1
1960,0,1,50464.0,10695.0,61159.0,0.7371,0
1961,0,0,43307.0,2482.0,45789.0,0.338,1
1962,0,0,55493.0,3701.0,59194.0,0.7329,1
1963,0,0,32972.0,3385.0,36357.0,0.3699,0
1964,0,0,41930.0,1500.0,43430.0,0.5197,0
1965,1,0,47722.0,7801.0,55523.0,0.5793,0
1966,0,0,40382.0,1056.0,41438.0,0.4077,1
1967,1,0,51794.0,8278.0,60072.0,0.7717,1
1968,1,0,38328.0,5001.0,43329.0,0.4137,1
1969,0,0,59590.0,1687.0,61277.0,0.6763,1
1970,0,0,60039.0,700.0,60739.0,0.8215,1
